This is Dataplot data file   TAAM.DAT
Wafer Thickness
Source--Winsom Taam, Dept. of Math & Stat
Oakland University, MI  248-370-3438    taam@oakland.edu
(Used in presentation by Taam at SEMATECH
Stat Conference, March 31, 1998)
Number of Obervations = 45 wafers x 116 sites/wafer = 5220
Number of variables per line image = 4
Order of variables on a line image--
   1. Response Variable = wafer thickness
   2. Factor 1          = x-position on wafer
   3. Factor 2          = y-position on wafer
   4. Factor 3          = wafer identification (1 to 45)









    Y           XPOS        YPOS       ID
 6937.60        0.00        0.40       42
 6931.70        0.15        0.37       42
 6953.10        0.28        0.28       42
 7005.10        0.37        0.15       42
 7012.90        0.40        0.00       42
 7038.60        0.37       -0.15       42
 6995.30        0.28       -0.28       42
 6948.10        0.15       -0.37       42
 6919.70        0.00       -0.40       42
 6960.00       -0.15       -0.37       42
 7014.10       -0.28       -0.28       42
 7065.20       -0.37       -0.15       42
 7076.30       -0.40        0.00       42
 7066.60       -0.37        0.15       42
 7023.70       -0.28        0.28       42
 6999.40       -0.15        0.37       42
 6867.90        0.00        0.60       42
 6869.90        0.16        0.58       42
 6879.80        0.30        0.52       42
 6926.10        0.42        0.42       42
 6975.90        0.52        0.30       42
 6982.30        0.58        0.16       42
 7005.10        0.60        0.00       42
 7028.40        0.58       -0.16       42
 7036.90        0.52       -0.30       42
 6994.30        0.42       -0.42       42
 6931.70        0.30       -0.52       42
 6880.30        0.16       -0.58       42
 6866.80        0.00       -0.60       42
 6902.30       -0.16       -0.58       42
 6957.00       -0.30       -0.52       42
 6993.30       -0.42       -0.42       42
 7013.20       -0.52       -0.30       42
 7017.80       -0.58       -0.16       42
 7034.90       -0.60        0.00       42
 7039.90       -0.58        0.16       42
 7006.10       -0.52        0.30       42
 6981.40       -0.42        0.42       42
 6954.40       -0.30        0.52       42
 6927.60       -0.16        0.58       42
 6781.10        0.00        0.80       42
 6785.60        0.16        0.78       42
 6783.60        0.31        0.74       42
 6831.90        0.44        0.67       42
 6881.40        0.57        0.57       42
 6885.70        0.67        0.44       42
 6887.80        0.74        0.31       42
 6885.70        0.78        0.16       42
 6898.20        0.80        0.00       42
 6925.60        0.78       -0.16       42
 6956.00        0.74       -0.31       42
 6966.90        0.67       -0.44       42
 6949.10        0.57       -0.57       42
 6928.60        0.44       -0.67       42
 6831.90        0.31       -0.74       42
 6756.10        0.16       -0.78       42
 6764.20        0.00       -0.80       42
 6792.50       -0.16       -0.78       42
 6855.40       -0.31       -0.74       42
 6909.20       -0.44       -0.67       42
 6937.60       -0.57       -0.57       42
 6942.40       -0.67       -0.44       42
 6958.00       -0.74       -0.31       42
 6945.30       -0.78       -0.16       42
 6939.60       -0.80        0.00       42
 6943.10       -0.78        0.16       42
 6944.50       -0.74        0.31       42
 6940.60       -0.67        0.44       42
 6891.30       -0.57        0.57       42
 6854.30       -0.44        0.67       42
 6862.30       -0.31        0.74       42
 6841.80       -0.16        0.78       42
 6636.70        0.00        1.00       42
 6633.50        0.16        0.99       42
 6645.10        0.31        0.95       42
 6689.50        0.45        0.89       42
 6714.80        0.59        0.81       42
 6701.30        0.71        0.71       42
 6689.50        0.81        0.59       42
 6727.40        0.89        0.45       42
 6749.40        0.95        0.31       42
 6733.70        0.99        0.16       42
 6738.40        1.00        0.00       42
 6781.60        0.99       -0.16       42
 6812.00        0.95       -0.31       42
 6823.00        0.89       -0.45       42
 6801.50        0.81       -0.59       42
 6772.60        0.71       -0.71       42
 6782.60        0.59       -0.81       42
 6792.60        0.45       -0.89       42
 6795.10       -0.45       -0.89       42
 6792.60       -0.59       -0.81       42
 6783.60       -0.71       -0.71       42
 6795.60       -0.81       -0.59       42
 6808.10       -0.89       -0.45       42
 6848.40       -0.95       -0.31       42
 6834.40       -0.99       -0.16       42
 6784.60       -1.00        0.00       42
 6786.70       -0.99        0.16       42
 6798.20       -0.95        0.31       42
 6784.60       -0.89        0.45       42
 6750.70       -0.81        0.59       42
 6732.80       -0.71        0.71       42
 6721.70       -0.59        0.81       42
 6744.30       -0.45        0.89       42
 6730.80       -0.31        0.95       42
 6700.30       -0.16        0.99       42

 7003.20        0.00        0.00       43
 7008.40        0.00        0.20       43
 7023.70        0.14        0.14       43
 6960.00        0.20        0.00       43
 7001.40        0.14       -0.14       43
 6987.40        0.00       -0.20       43
 7021.70       -0.14       -0.14       43
 7067.20       -0.20        0.00       43
 7037.60       -0.14        0.14       43
 6949.10        0.00        0.40       43
 6954.40        0.15        0.37       43
 6960.00        0.28        0.28       43
 7006.10        0.37        0.15       43
 7011.90        0.40        0.00       43
 7027.60        0.37       -0.15       43
 6982.50        0.28       -0.28       43
 6933.50        0.15       -0.37       43
 6924.60        0.00       -0.40       43
 6953.40       -0.15       -0.37       43
 7044.50       -0.28       -0.28       43
 7067.90       -0.37       -0.15       43
 7078.30       -0.40        0.00       43
 7087.80       -0.37        0.15       43
 7055.70       -0.28        0.28       43
 7028.40       -0.15        0.37       43
 6878.80        0.00        0.60       43
 6865.80        0.16        0.58       43
 6845.40        0.30        0.52       43
 6926.10        0.42        0.42       43
 6979.80        0.52        0.30       43
 7014.10        0.58        0.16       43
 6989.40        0.60        0.00       43
 7017.80        0.58       -0.16       43
 7033.10        0.52       -0.30       43
 6990.40        0.42       -0.42       43
 6961.00        0.30       -0.52       43
 6879.80        0.16       -0.58       43
 6879.80        0.00       -0.60       43
 6923.70       -0.16       -0.58       43
 6974.90       -0.30       -0.52       43
 7008.20       -0.42       -0.42       43
 7021.70       -0.52       -0.30       43
 7030.90       -0.58       -0.16       43
 7079.00       -0.60        0.00       43
 7067.00       -0.58        0.16       43
 7041.10       -0.52        0.30       43
 7003.90       -0.42        0.42       43
 6962.90       -0.30        0.52       43
 6943.10       -0.16        0.58       43
 6792.50        0.00        0.80       43
 6781.60        0.16        0.78       43
 6764.20        0.31        0.74       43
 6807.10        0.44        0.67       43
 6864.30        0.57        0.57       43
 6875.80        0.67        0.44       43
 6905.10        0.74        0.31       43
 6897.20        0.78        0.16       43
 6882.40        0.80        0.00       43
 6897.20        0.78       -0.16       43
 6937.60        0.74       -0.31       43
 6967.00        0.67       -0.44       43
 6972.80        0.57       -0.57       43
 6968.00        0.44       -0.67       43
 6886.80        0.31       -0.74       43
 6796.60        0.16       -0.78       43
 6796.10        0.00       -0.80       43
 6855.30       -0.16       -0.78       43
 6912.10       -0.31       -0.74       43
 6958.00       -0.44       -0.67       43
 6954.90       -0.57       -0.57       43
 6980.40       -0.67       -0.44       43
 6980.50       -0.74       -0.31       43
 6980.40       -0.78       -0.16       43
 6959.80       -0.80        0.00       43
 6975.70       -0.78        0.16       43
 6995.30       -0.74        0.31       43
 6977.90       -0.67        0.44       43
 6894.70       -0.57        0.57       43
 6895.20       -0.44        0.67       43
 6872.70       -0.31        0.74       43
 6857.90       -0.16        0.78       43
 6658.10        0.00        1.00       43
 6645.10        0.16        0.99       43
 6634.70        0.31        0.95       43
 6674.00        0.45        0.89       43
 6707.00        0.59        0.81       43
 6683.40        0.71        0.71       43
 6669.60        0.81        0.59       43
 6707.00        0.89        0.45       43
 6754.20        0.95        0.31       43
 6752.20        0.99        0.16       43
 6734.70        1.00        0.00       43
 6745.30        0.99       -0.16       43
 6801.20        0.95       -0.31       43
 6826.00        0.89       -0.45       43
 6825.00        0.81       -0.59       43
 6827.50        0.71       -0.71       43
 6844.40        0.59       -0.81       43
 6882.70        0.45       -0.89       43
 6871.20       -0.45       -0.89       43
 6837.50       -0.59       -0.81       43
 6823.90       -0.71       -0.71       43
 6800.20       -0.81       -0.59       43
 6829.50       -0.89       -0.45       43
 6887.80       -0.95       -0.31       43
 6882.70       -0.99       -0.16       43
 6840.50       -1.00        0.00       43
 6853.30       -0.99        0.16       43
 6863.80       -0.95        0.31       43
 6845.40       -0.89        0.45       43
 6788.20       -0.81        0.59       43
 6751.60       -0.71        0.71       43
 6755.10       -0.59        0.81       43
 6738.40       -0.45        0.89       43
 6744.30       -0.31        0.95       43
 6719.90       -0.16        0.99       43

 7000.90        0.00        0.00       44
 7045.50        0.00        0.20       44
 7051.10        0.14        0.14       44
 7003.90        0.20        0.00       44
 7009.90        0.14       -0.14       44
 7015.10        0.00       -0.20       44
 7022.70       -0.14       -0.14       44
 7070.10       -0.20        0.00       44
 7076.30       -0.14        0.14       44
 7007.30        0.00        0.40       44
 6971.50        0.15        0.37       44
 6968.00        0.28        0.28       44
 7027.40        0.37        0.15       44
 7015.70        0.40        0.00       44
 7027.60        0.37       -0.15       44
 7014.90        0.28       -0.28       44
 6935.00        0.15       -0.37       44
 6941.10        0.00       -0.40       44
 6966.90       -0.15       -0.37       44
 7019.50       -0.28       -0.28       44
 7077.20       -0.37       -0.15       44
 7100.40       -0.40        0.00       44
 7103.50       -0.37        0.15       44
 7107.60       -0.28        0.28       44
 7076.30       -0.15        0.37       44
 6919.20        0.00        0.60       44
 6896.20        0.16        0.58       44
 6879.80        0.30        0.52       44
 6951.10        0.42        0.42       44
 7010.90        0.52        0.30       44
 7027.20        0.58        0.16       44
 7021.70        0.60        0.00       44
 7016.10        0.58       -0.16       44
 7040.10        0.52       -0.30       44
 7021.70        0.42       -0.42       44
 6957.00        0.30       -0.52       44
